solute,dG_expt,es_mobley,cav_mobley,disp_mobley,np_mobley,es_SLIC,np_SLIC,SASA,SESV,VdWA,VdWV,tot_area,matched_area,Br1,Br2,Br3,C1,C10,C11,C12,C13,C14,C15,C16,C2,C3,C4,C5,C6,C7,C8,C9,Cl1,Cl2,Cl3,Cl4,Cl5,F1,F2,F3,F4,F5,F6,H1,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H2,H20,H21,H22,H3,H4,H5,H6,H7,H8,H9,I1,I2,N1,N2,O1,O2,O3,O4,O5,O6,P1,S1,S2,Br1_type,Br2_type,Br3_type,C1_type,C10_type,C11_type,C12_type,C13_type,C14_type,C15_type,C16_type,C2_type,C3_type,C4_type,C5_type,C6_type,C7_type,C8_type,C9_type,Cl1_type,Cl2_type,Cl3_type,Cl4_type,Cl5_type,F1_type,F2_type,F3_type,F4_type,F5_type,F6_type,H1_type,H10_type,H11_type,H12_type,H13_type,H14_type,H15_type,H16_type,H17_type,H18_type,H19_type,H2_type,H20_type,H21_type,H22_type,H3_type,H4_type,H5_type,H6_type,H7_type,H8_type,H9_type,I1_type,I2_type,N1_type,N2_type,O1_type,O2_type,O3_type,O4_type,O5_type,O6_type,P1_type,S1_type,S2_type,n_amine,n_amide,n_nitro,n_other,o_carbonyl,o_ester,o_nitro,o_hydroxyl,fluorine,h_hydroxyl,h_amine,h_other,num_acceptor,num_donor
3_ethylphenol,-6.25,-6.91,17.92,-16.03,1.89,-8.33,2.45,330.6,147.6,173.2,135.4,165.448,142.766,0,0,0,0.338,0,0,0,0,0,0,0,0.233,0.28,0.197,0.052,0.154,0.386,0.169,0,0,0,0,0,0,0,0,0,0,0,0,0.396,0.278,0,0,0,0,0,0,0,0,0,0.217,0,0,0,0.3,0.159,0.3,0.304,0.276,0.27,0.245,0,0,0,0,0.435,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
3_ethylpyridine,-4.59,-4.59,16.16,-14.53,1.63,-5.2,2.41,312.1,135.5,160.3,124.6,152.092,142.543,0,0,0,0.318,0,0,0,0,0,0,0,0.218,0.337,0.237,0.047,0.38,0.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0.385,0.232,0.21,0.37,0.258,0.239,0.229,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,n-sp2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3_formylpyridine,-7.1,-8.22,14.48,-13.9,0.58,-10.2,2.33,278.5,110.9,134.4,104.2,137.983,130.031,0,0,0,0.288,0,0,0,0,0,0,0,0.254,0.335,0.259,0.092,0.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296,0,0,0,0,0,0,0,0,0,0,0.275,0,0,0,0.382,0.229,0.226,0,0,0,0,0,0,0.318,0,0.456,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,0,0,0,0,0,0,n-sp2,0,o-sp2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0
3_hydroxybenzaldehyde,-9.5,-10.18,16.05,-15.11,0.94,-12.87,2.37,297.2,123,147.3,114.9,151.376,134.853,0,0,0,0.328,0,0,0,0,0,0,0,0.249,0.272,0.233,0.099,0.145,0.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384,0,0,0,0,0,0,0,0,0,0,0.227,0,0,0,0.291,0.225,0.222,0.269,0,0,0,0,0,0,0,0.48,0.421,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,0,0,0,0,0,0,0,o-sp2,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,1
3_methoxyaniline,-7.29,-8.44,16.7,-15.71,0.99,-10.6,2.41,312.8,131.6,156.1,123,160.785,137.471,0,0,0,0.342,0,0,0,0,0,0,0,0.277,0.229,0.243,0.112,0.131,0.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.282,0,0,0,0.165,0.239,0.337,0.15,0.343,0.257,0.284,0,0,0.313,0,0.202,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,n-sp3,0,o-sp3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,1
3_methoxyphenol,-7.66,-8.1,16.54,-15.47,1.07,-10.57,2.4,309.4,129,153.8,120.4,156.39,140.144,0,0,0,0.326,0,0,0,0,0,0,0,0.292,0.219,0.242,0.152,0.125,0.397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383,0,0,0,0,0,0,0,0,0,0,0.312,0,0,0,0.157,0.228,0.321,0.143,0.327,0.264,0,0,0,0,0,0.422,0.193,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,0,0,0,0,0,o-sp3-h,o-sp3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,1
3_methyl_1h_indole,-5.88,-7.53,17.93,-16.95,0.98,-8.51,2.45,332.1,148.6,171.6,138.4,168.966,155.538,0,0,0,0.317,0,0,0,0,0,0,0,0.314,0.243,0.286,0.304,0.097,0.088,0.122,0.372,0,0,0,0,0,0,0,0,0,0,0,0.339,0,0,0,0,0,0,0,0,0,0,0.354,0,0,0,0.201,0.31,0.279,0.335,0.18,0.28,0.272,0,0,0.168,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,n-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3_methyl_but_1_ene,1.83,-0.33,14.16,-11.03,3.13,-0.56,2.34,281.4,113.6,140,102.9,128.547,114.952,0,0,0,0.475,0,0,0,0,0,0,0,0.143,0.349,0.35,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376,0.182,0,0,0,0,0,0,0,0,0,0.293,0,0,0,0.239,0.285,0.315,0.264,0.262,0.295,0.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_methylbut_1_ene,1.82,-0.34,14.55,-11.54,3.01,-0.56,2.34,281.4,113.6,140,102.9,128.547,114.952,0,0,0,0.475,0,0,0,0,0,0,0,0.143,0.349,0.35,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376,0.182,0,0,0,0,0,0,0,0,0,0.293,0,0,0,0.239,0.285,0.315,0.264,0.262,0.295,0.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_methylbutan_1_ol,-4.42,-5.15,15.71,-13.48,2.23,-7.89,2.36,289.5,125.9,148.7,114.5,138.698,113.886,0,0,0,0.353,0,0,0,0,0,0,0,0.363,0.155,0.164,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315,0.217,0.347,0.331,0,0,0,0,0,0,0,0.185,0,0,0,0.322,0.183,0.309,0.311,0.247,0.242,0.14,0,0,0,0,0.414,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
3_methylbutan_2_one,-3.24,-5.34,15.08,-12.67,2.41,-5.72,2.36,290.1,123,148.5,111.5,135.658,117.64,0,0,0,0.057,0,0,0,0,0,0,0,0.39,0.353,0.345,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276,0.225,0,0,0,0,0,0,0,0,0,0.316,0,0,0,0.317,0.274,0.299,0.254,0.298,0.248,0.329,0,0,0,0,0.413,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3_methylbutanoic_acid,-6.09,-6.99,15.53,-14.05,1.48,-11.23,2.37,294.6,128.6,152.6,116.3,144.042,111.388,0,0,0,0.106,0,0,0,0,0,0,0,0.361,0.406,0.136,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0.385,0,0,0,0,0,0,0,0,0,0.282,0,0,0,0.327,0.255,0.339,0.322,0.207,0.153,0.211,0,0,0,0,0.535,0.356,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp2,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,1
3_methylheptane,2.97,0.01,20.48,-17.2,3.28,-0.06,2.56,378,187.3,212.3,168.9,186.447,150.415,0,0,0,0.435,0,0,0,0,0,0,0,0.436,0.321,0.197,0.169,0.097,0.095,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0.305,0.283,0.306,0.186,0.305,0.209,0.112,0.196,0.094,0.197,0,0.353,0,0,0,0.322,0.371,0.397,0.211,0.234,0.271,0.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,h,h,h,h,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_methylhexane,2.71,0,18.47,-15.71,2.76,-0.05,2.47,340.5,166,187.4,149.9,164.467,133.822,0,0,0,0.424,0,0,0,0,0,0,0,0.393,0.356,0.155,0.193,0.09,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274,0.281,0.154,0.222,0.296,0.041,0.16,0.236,0,0,0,0.3,0,0,0,0.31,0.175,0.395,0.203,0.274,0.177,0.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,h,h,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_methylpentane,2.51,0,16.38,-13.66,2.72,-0.04,2.41,313.3,144.5,167.4,130.6,147.789,125.301,0,0,0,0.406,0,0,0,0,0,0,0,0.407,0.303,0.16,0.159,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.245,0.175,0.192,0.247,0.203,0,0,0,0,0,0.356,0,0,0,0.189,0.389,0.226,0.285,0.242,0.228,0.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_methylpyridine,-4.77,-4.56,14.22,-12.85,1.37,-5.27,2.34,281.3,112.5,136.3,105.1,133.892,130.868,0,0,0,0.305,0,0,0,0,0,0,0,0.225,0.323,0.265,0.076,0.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0.369,0.26,0.269,0.221,0.308,0,0,0,0,0.307,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,0,0,0,0,n-sp2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3_nitroaniline,-8.84,-8,16.99,-17.23,-0.24,-10.23,2.39,304.9,128.6,152.6,120.5,159.924,132.607,0,0,0,0.351,0,0,0,0,0,0,0,0.295,0.265,0.206,0.135,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403,0,0,0,0,0,0,0,0,0,0,0.269,0,0,0,0.198,0.127,0.277,0.299,0,0,0,0,0,0.351,0.104,0.523,0.522,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,0,0,0,0,0,n-sp3,n-sp2,o-sp2-n,o-sp2-n,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,3,1
3_nitrophenol,-9.62,-7.45,16.88,-17.09,-0.21,-9.71,2.38,301.6,126.1,150.3,117.9,155.842,132.18,0,0,0,0.344,0,0,0,0,0,0,0,0.256,0.31,0.206,0.108,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394,0,0,0,0,0,0,0,0,0,0,0.172,0,0,0,0.31,0.143,0.282,0,0,0,0,0,0,0.101,0,0.512,0.511,0.442,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,0,0,0,0,0,0,n-sp2,0,o-sp2-n,o-sp2-n,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,3,1
3_nitrotoluene,-3.45,-3.51,17.45,-17.1,0.35,-4.08,2.44,325.3,142,166.8,132.3,165.061,139.308,0,0,0,0.345,0,0,0,0,0,0,0,0.27,0.261,0.18,0.09,0.109,0.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,0,0,0,0,0,0,0,0,0,0,0.254,0,0,0,0.196,0.104,0.37,0.278,0.238,0,0,0,0,0.101,0,0.514,0.513,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,0,0,0,0,n-sp2,0,o-sp2-n,o-sp2-n,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
3_phenylpropanol,-6.92,-7.38,19.16,-17.28,1.88,-8.83,2.52,361.3,167.6,194.6,153.1,185.299,154.871,0,0,0,0.351,0,0,0,0,0,0,0,0.349,0.349,0.238,0.238,0.054,0.115,0.106,0.235,0,0,0,0,0,0,0,0,0,0,0,0.413,0.323,0.299,0.239,0,0,0,0,0,0,0,0.376,0,0,0,0.4,0.245,0.255,0.118,0.129,0.134,0.197,0,0,0,0,0.444,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
33_dimethylbutan_2_one,-3.11,-5.18,16.43,-14.16,2.27,-5.51,2.4,306.6,143.7,164,130.3,147.732,118.614,0,0,0,0.052,0,0,0,0,0,0,0,0.384,0.296,0.298,0.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361,0.269,0.244,0.29,0,0,0,0,0,0,0,0.204,0,0,0,0.264,0.183,0.239,0.279,0.204,0.293,0.255,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
33_dimethylpentane,2.56,0.01,17.64,-15.12,2.52,-0.04,2.44,326.5,164.9,180.8,149.9,158.239,129.878,0,0,0,0.384,0,0,0,0,0,0,0,0.387,0.281,0.284,0.125,0.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219,0.195,0.21,0.241,0.208,0.14,0.156,0.194,0,0,0,0.394,0,0,0,0.199,0.417,0.211,0.197,0.231,0.212,0.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,h,h,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333_trimethoxypropionitrile,-6.4,-6.88,19.2,-17.25,1.95,-9.61,2.49,351,161.6,186.7,147.5,181.201,145.232,0,0,0,0.242,0,0,0,0,0,0,0,0.414,0.445,0.425,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443,0.151,0.161,0,0,0,0,0,0,0,0,0.202,0,0,0,0.191,0.457,0.248,0.216,0.457,0.182,0.248,0,0,0.681,0,0.054,0.069,0.082,0,0,0,0,0,0,0,0,0,c-sp,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,n-sp,0,o-sp3,o-sp3,o-sp3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4,0
34_dimethylphenol,-6.5,-6.86,17.13,-15.6,1.53,-8.23,2.43,322.9,145.2,168,134.9,162.767,142.622,0,0,0,0.272,0,0,0,0,0,0,0,0.276,0.239,0.086,0.086,0.147,0.349,0.352,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.274,0,0,0,0,0,0,0,0,0,0.294,0,0,0,0.22,0.253,0.288,0.289,0.26,0.242,0.25,0,0,0,0,0.428,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
34_dimethylpyridine,-5.22,-4.59,15.99,-14.58,1.41,-5.18,2.39,304.9,133.3,155.4,124.3,149.439,138.566,0,0,0,0.257,0,0,0,0,0,0,0,0.34,0.281,0.08,0.08,0.328,0.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0,0,0,0,0,0,0,0,0,0,0.388,0,0,0,0.272,0.185,0.264,0.263,0.228,0.238,0.273,0,0,0.324,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,n-sp2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35_dimethylphenol,-6.27,-7.01,17.87,-15.98,1.89,-8.5,2.45,332.6,146.5,172.3,135.3,165.819,139.884,0,0,0,0.194,0,0,0,0,0,0,0,0.204,0.248,0.089,0.089,0.158,0.399,0.404,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0.284,0,0,0,0,0,0,0,0,0,0.216,0,0,0,0.231,0.369,0.319,0.29,0.263,0.341,0.333,0,0,0,0,0.445,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
35_dimethylpyridine,-4.84,-4.47,15.92,-14.39,1.53,-5.12,2.41,314.7,134.4,159.6,124.6,152.51,134.62,0,0,0,0.189,0,0,0,0,0,0,0,0.274,0.291,0.085,0.084,0.383,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169,0,0,0,0,0,0,0,0,0,0,0.285,0,0,0,0.275,0.323,0.33,0.236,0.368,0.256,0.279,0,0,0.339,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,n-sp2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4_acetylpyridine,-7.62,-8.38,16.82,-16.07,0.75,-9.92,2.4,308.6,132.4,155.5,123.8,154.606,141.82,0,0,0,0.206,0,0,0,0,0,0,0,0.243,0.343,0.344,0.075,0.108,0.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164,0,0,0,0,0,0,0,0,0,0,0.253,0,0,0,0.382,0.384,0.256,0.269,0.288,0,0,0,0,0.326,0,0.404,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,0,0,0,0,n-sp2,0,o-sp2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0
4_bromophenol,-7.13,-6.59,16.09,-14.97,1.12,-8.55,2.37,294.7,120.7,145,112.8,153.18,134.239,0.688,0,0,0.298,0,0,0,0,0,0,0,0.283,0.268,0.264,0.154,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,0,0,0,0,0,0,0,0,0,0,0.269,0,0,0,0.274,0.275,0.267,0,0,0,0,0,0,0,0,0.426,0,0,0,0,0,0,0,0,br,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,0,0,0,0,0,0,0,0,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
4_bromotoluene,-1.39,-2.2,17.47,-15.23,2.24,-2.64,2.42,318.3,136.6,161.6,126.9,162.452,143.598,0.682,0,0,0.27,0,0,0,0,0,0,0,0.249,0.262,0.266,0.085,0.075,0.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269,0,0,0,0,0,0,0,0,0,0,0.273,0,0,0,0.26,0.272,0.309,0.288,0.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,br,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4_chloro_3_methylphenol,-6.79,-6.38,17.28,-15.8,1.48,-8.02,2.42,316.4,138.6,162.2,129,163.687,137.937,0,0,0,0.31,0,0,0,0,0,0,0,0.282,0.23,0.09,0.16,0.083,0.363,0,0,0.574,0,0,0,0,0,0,0,0,0,0,0.318,0,0,0,0,0,0,0,0,0,0,0.281,0,0,0,0.174,0.286,0.288,0.273,0.278,0,0,0,0,0,0,0.449,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,0,0,cl,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,0,0,0,0,0,0,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
